annual_mileage,vehicle_age_years,repair_estimate,telematics_score,parts_delay_days,prior_major_repairs,policy_type,adjuster_experience_years,major_repair
54431.70090538059,3,4814.568620292492,59.06503270389163,4.7245190848649425,0,Commercial Auto,8,1
72330.33400247268,12,2557.4277345361857,70.80006716138749,7.95080033492731,0,Personal Auto,13,1
66451.04402058295,1,4797.383658348694,88.34384823731355,2.182553483039978,0,Personal Auto,8,1
26320.47010314731,9,2178.2570611066726,82.83273854746926,5.341554718657441,0,Personal Auto,20,1
29872.034526649524,14,7303.180159784007,89.40990732584808,7.392376511844153,0,Personal Auto,7,1
33401.778166413904,9,3844.076175865192,34.27238598840063,5.9214461505303735,0,Commercial Auto,7,1
35541.408035331304,5,2430.716598606248,80.50127691101608,5.8091340883420814,0,Personal Auto,12,1
54276.451474537884,1,3032.269561606045,42.12079210416616,5.021147754535211,0,Commercial Auto,5,1
62375.565034340405,0,2869.5094122070545,48.138740998003286,7.6698133617613875,0,Personal Auto,11,1
28640.46895547447,2,3128.7274177124555,79.9194664926907,9.442647765612243,0,Commercial Auto,14,1
34627.302254851165,6,5301.472215957579,68.91647694747816,6.143367722085701,0,Commercial Auto,1,1
19747.049445597368,5,4850.778311367198,52.468853950080764,10.114268828637185,1,Personal Auto,22,1
92669.08226796528,1,200.0,38.815430187980645,6.905022031207264,1,Personal Auto,13,1
21468.398297808937,1,4079.7045755601584,36.16891953635899,7.906066855890616,0,Personal Auto,9,1
72274.58027872945,9,4785.533883909995,91.59789241981532,2.4552970864720614,1,Personal Auto,22,1
50614.61870792179,13,2936.0506987486283,76.04014491940931,3.804049018812778,1,Personal Auto,9,1
52689.364121144084,9,1906.2811988245026,44.93275732767992,5.328084970171151,0,Personal Auto,3,1
55143.76572653849,0,4459.727606482843,85.90164579745442,5.219296093274335,0,Personal Auto,13,1
29675.516539454788,6,2933.6714521005943,77.63939924687274,6.013153416027992,0,Commercial Auto,5,1
64136.543845690234,7,498.7559730194072,61.098155834399556,5.322691374637883,0,Personal Auto,22,1
13952.625350904676,4,5100.970197072889,87.48644642717534,4.060672936757477,0,Commercial Auto,3,0
38191.00166623183,4,3647.2526154737925,96.57490775772199,3.3083137923856833,0,Personal Auto,13,1
69301.46661854691,3,5806.996781127589,75.27091250572805,10.240695423196799,0,Personal Auto,19,1
49454.99658477056,3,3614.7415374530865,92.56269853279385,7.414111600994411,1,Personal Auto,12,1
19761.463656088556,6,3273.3675153961494,66.65089463415929,7.085913763169517,0,Commercial Auto,24,1
30365.058600273664,8,1559.2512372862445,49.90704805584016,5.7358404150623485,0,Personal Auto,14,1
31866.124027460595,1,2086.654746547815,49.2874755720625,4.6764300950384285,0,Commercial Auto,12,1
80082.87725685745,8,2504.443111205821,89.13571995305568,7.650843276527505,0,Personal Auto,6,1
44376.08687651071,0,2882.212245739858,77.46884098698385,5.9305805660588655,1,Personal Auto,8,1
45339.20666527044,5,1542.7225664026196,41.445815221803436,5.311976018506538,0,Personal Auto,1,1
57984.305523707204,9,5698.500563390857,87.67974428660527,12.888467399626997,0,Personal Auto,20,1
67629.94842527558,6,3483.8006605879254,88.20996258072364,9.572998575598138,1,Personal Auto,24,1
43490.10423939722,4,4661.147100108127,69.10489137667119,7.326342384136493,0,Personal Auto,13,1
49183.14737889867,12,3500.830874495016,93.08541517334042,9.553895225633507,0,Commercial Auto,20,1
24387.33694086144,4,2725.3263595624976,49.412962710867916,8.753111076476337,0,Commercial Auto,11,1
46007.243763891,1,1844.8071189816872,81.70856271200866,5.09605249127825,0,Personal Auto,15,1
7390.198279278812,12,3228.002227376842,62.37251854789162,4.338616488804419,0,Personal Auto,1,0
53294.87805216927,7,2397.4041645026073,79.93857796694162,5.656264100474207,0,Personal Auto,5,1
59750.99571772417,2,5578.881321299518,92.8070374647367,5.0000266981162955,1,Personal Auto,11,1
24851.05170151903,14,878.4207769534332,38.10312537735036,6.134038600231799,0,Commercial Auto,1,1
33375.94950552029,7,4288.368680058352,43.45048165613574,9.481943462640347,0,Personal Auto,17,1
31530.05717137539,10,6561.336891810171,77.24782620365916,3.996581750263541,0,Personal Auto,16,1
13299.130392021214,10,2312.56265689776,69.6440585307092,6.215996803358488,0,Personal Auto,9,0
63511.982696665524,9,650.1633253808831,74.30555410606156,7.903158865021502,0,Commercial Auto,3,1
28444.097647917493,11,3611.860617414631,50.473260505750474,6.818579909266045,0,Commercial Auto,17,1
16032.408310090357,2,5049.497692226251,80.78156900511448,3.5941714749524194,0,Personal Auto,1,0
34557.09763503783,13,4019.2518146134357,55.86835113571731,16.829111015833085,0,Personal Auto,4,1
57506.539251632115,3,1028.4677815343832,59.69226159165285,13.805983437278943,0,Personal Auto,20,1
31574.84426346114,10,4271.926343837769,42.42254069188239,3.3159095804904943,0,Personal Auto,19,1
51367.38376290041,3,4254.695492990111,52.73350177685515,6.242556705566098,1,Commercial Auto,13,1
42317.475068559615,11,4903.936908883218,95.03967997807219,8.859916352617308,1,Personal Auto,6,1
42264.41177829927,7,2178.5959492655666,67.76138667864076,12.427730915466597,0,Commercial Auto,8,1
46562.38058342499,6,2579.418179633774,66.24796759904397,2.254523608077209,0,Personal Auto,17,1
69193.16353115028,2,2656.697630491531,82.77811344898471,8.54998903396843,0,Personal Auto,11,1
69687.18299900129,4,2953.9404258673267,78.98092670997502,8.805653048546674,1,Commercial Auto,17,1
62348.2749889835,1,5704.533723702785,46.33348244804559,6.72494064915354,1,Personal Auto,23,1
47757.95857978261,0,2209.7576956670914,63.58996336943047,7.7122324127144894,1,Personal Auto,3,1
35829.651860867896,11,3839.594153814099,71.96329155397866,13.264711082227405,0,Commercial Auto,24,1
27906.268056844146,10,1429.9721528757445,84.24186667373354,7.627449441243161,0,Commercial Auto,15,0
83324.2637965851,11,3700.7499348659762,74.02080998711835,11.187773815097248,0,Personal Auto,16,1
65365.78326261382,3,2088.7917432037348,86.11887769120474,2.5495967246897515,1,Commercial Auto,8,1
41874.878653809734,0,506.71232133962576,89.94631108530554,8.55117265950341,0,Personal Auto,15,1
54842.41507320942,5,2913.870011718026,63.03047643982681,6.676926435110545,1,Personal Auto,20,1
51989.37901894244,10,3301.1829817230696,88.94829064914036,9.331575325693834,1,Personal Auto,3,1
76670.8239946247,3,2868.699979065849,90.01185091961975,7.1112505388293386,0,Personal Auto,20,1
74976.25142609894,11,200.0,68.55788321890653,5.559272070656224,1,Personal Auto,5,1
504.3043795087243,0,1867.6155662134925,74.28280967913005,7.173566431563916,1,Personal Auto,5,1
66717.04703656584,0,994.7674114197245,89.58238550146358,9.858790679366123,0,Commercial Auto,11,1
38999.09971313658,7,4677.162960535448,52.86600802821562,9.106311442358088,0,Commercial Auto,22,1
45410.70425578062,13,2499.154681711816,83.81887938854815,5.122546419545715,0,Commercial Auto,9,1
23155.325614605106,12,4504.621854654992,68.11626397471122,5.810126228987675,0,Personal Auto,23,1
33851.17292839031,3,4891.580416204086,86.28724280723344,8.383633657992297,0,Personal Auto,18,1
36589.033105561546,10,1737.5121808217862,76.36174732239418,7.608168374353867,0,Personal Auto,16,1
56813.17007107543,11,4149.802668367701,48.260643215960094,5.489807757918089,1,Personal Auto,10,1
29113.291040012144,5,2680.887406283292,88.96719896259913,13.46876683969428,0,Personal Auto,11,1
10996.06772288941,5,3819.0154219047663,50.05480936269574,8.280817880144728,0,Personal Auto,15,1
42195.32745940238,0,4022.942386313598,40.44106327767067,8.228323336348152,1,Personal Auto,18,1
35638.7084018377,12,3211.043763236188,48.305328563040625,3.214830034580031,1,Personal Auto,10,1
34434.99601148682,2,200.0,84.05872022755496,11.666116846982831,0,Personal Auto,21,1
51139.40223838908,3,5580.14047808408,89.14514129877479,10.254760951756232,0,Commercial Auto,12,1
11898.408463757905,10,4264.53266726158,74.0090537228928,2.512758906170876,0,Commercial Auto,21,0
5698.874520539929,13,1435.4679697080144,89.45440668203788,9.943009527931835,0,Personal Auto,3,0
47431.97524701865,10,2665.396091316278,85.86101127779172,7.925345873618444,0,Personal Auto,5,1
53345.87924555256,2,200.0,85.11313140228431,11.822085014073675,0,Personal Auto,23,1
63681.36309421574,4,3562.4457937332563,70.3224659774023,2.829568159866976,0,Personal Auto,15,1
49577.34909628265,7,6141.534404481982,58.02799158952282,6.092332036762831,1,Commercial Auto,12,1
70987.3618587731,6,4695.232258624799,75.1295083972545,9.725996327913675,0,Personal Auto,6,1
32791.8479961497,13,4904.872178602227,77.17128142872626,7.1128884314985035,0,Commercial Auto,21,1
78860.92526521334,12,4885.606068772865,79.13858647349349,5.515381880311389,1,Personal Auto,22,1
77500.89095910042,10,3475.239092503882,68.80976148259458,0.12641827681342965,0,Personal Auto,15,1
50411.62275158101,11,1104.3906213892587,44.718856012964814,4.087703906826383,0,Commercial Auto,11,1
43782.230847318875,2,3113.6328490094998,70.1012398843605,1.45366325556335,0,Personal Auto,15,1
29822.319496494652,14,1568.6827634459294,67.28035125111526,4.286752685996306,0,Personal Auto,5,1
49713.71680875142,12,3006.6038209074068,38.94415739931017,10.375244647900306,1,Personal Auto,21,1
33173.3152002174,7,2811.272104371304,70.95307581988915,3.102604082057483,0,Personal Auto,15,1
53123.99856761169,0,3505.628045600599,84.5713471820931,17.444357018575115,1,Commercial Auto,18,1
70428.23801122712,2,3553.57910373875,59.76947639955728,7.490071890034345,0,Personal Auto,17,1
58429.19911164215,3,2707.1524556929007,76.47771814346987,7.620269871777096,1,Personal Auto,17,1
15610.295288214498,2,2801.584344576857,74.62295118066908,3.3467787755017144,0,Personal Auto,13,0
17244.742835025365,13,2001.771912497044,25.635062500847305,9.454260773150041,0,Personal Auto,4,1
71439.22974681067,7,2595.1210409014525,77.00014949211636,8.772783251550106,0,Personal Auto,21,1
56954.9735137869,14,4730.957758834533,55.08522756765921,9.712342500457522,0,Commercial Auto,17,1
73293.49067041748,12,2362.746520467772,63.37583948521639,8.67295194235415,0,Commercial Auto,1,1
92015.65270259886,9,4004.7044763248296,76.17583757754113,8.705111516335315,0,Commercial Auto,4,1
45599.928395442024,3,4026.965844762324,78.76587767186295,7.073619322937022,0,Personal Auto,22,1
47560.12774488112,2,1295.0021603986493,85.58522576309932,6.505789868938121,0,Commercial Auto,5,1
26413.82170133229,3,2318.664036450457,80.13636810277133,8.398256465220188,0,Commercial Auto,3,1
63942.927070641395,8,4719.551344011588,77.22506161155377,4.571591587769098,0,Personal Auto,15,1
16652.341105959364,4,3330.7989098434246,56.029785203965986,4.285607687775856,0,Personal Auto,17,1
34829.90949843023,13,3370.316207714341,65.5286693961042,8.624564098456267,1,Personal Auto,11,1
27302.62884089934,13,1752.8829748209691,85.78076776602863,3.5536253663869055,0,Commercial Auto,24,1
8866.562765153643,2,1836.2826016325141,82.44564464716858,11.386093871567503,0,Personal Auto,2,0
28795.34012620197,6,1056.9798098615818,66.21117651179958,5.433980935908967,0,Personal Auto,3,1
61000.668840935425,2,3620.887823889798,47.37426569090046,10.905732751269053,0,Commercial Auto,8,1
71241.26162984305,1,200.0,58.77856139402257,5.869826009611951,0,Personal Auto,9,1
66805.15029344824,11,4539.295400820213,65.8674866198876,9.059215202016983,0,Personal Auto,2,1
43609.00174008366,1,2320.955829025878,82.28879268436319,11.477668062611897,0,Personal Auto,7,1
63513.30227874927,5,3449.1113238196704,55.389330144399075,6.950557461616229,1,Commercial Auto,18,1
41902.87524049933,6,3870.2398165038626,75.52718598116854,7.354741438289472,0,Personal Auto,21,1
62883.973378445815,14,6122.433409769508,46.36019665461921,9.7538959208286,0,Personal Auto,2,1
34179.50799346275,1,4099.564208006973,60.339554021556864,3.354602725954673,1,Personal Auto,4,1
27733.871820295743,3,4854.635831850797,56.71423940858228,0.0,1,Commercial Auto,11,1
40553.667488834,13,2837.058770587794,77.36760410553794,9.50669092865191,0,Personal Auto,3,1
63971.220261104914,9,5939.724662815167,72.39574907257041,8.645049672455741,0,Personal Auto,11,1
81926.71386962644,3,1956.319772037154,76.35913480294279,7.452550776985428,1,Commercial Auto,23,1
62291.9194044607,4,4124.377282179572,53.08689202610278,12.60361661931075,1,Personal Auto,5,1
0.0,7,5755.479792578067,96.45051542263175,3.295925248789626,1,Personal Auto,23,0
53116.9541241609,3,4393.570345201172,56.74952823086038,6.030657749782562,1,Personal Auto,9,1
36288.22436244677,3,4140.829825179856,72.7103565344253,6.86525289630815,0,Personal Auto,3,1
35573.014271797016,8,4089.74425245228,90.22086892223652,6.147218016211325,0,Personal Auto,15,1
46604.72264016655,0,4395.141210785286,57.12534138013742,8.185244086487693,0,Personal Auto,3,1
42718.09661450293,1,4839.794654893895,73.85240947895129,8.441234378798411,0,Personal Auto,16,1
59982.925392351826,9,3662.995444643728,61.172243694454856,9.630910328916078,0,Personal Auto,20,1
59418.06919011265,11,5017.637541871224,56.54213943686829,9.46687678399728,1,Commercial Auto,3,1
39882.08734775891,13,1123.414437372594,71.03434791049881,7.0596770146856125,0,Personal Auto,3,1
34017.530204818286,12,2788.5349821657514,71.63856297348985,5.764735632592503,1,Personal Auto,9,1
79439.72036401916,1,1660.1378434629707,86.75458828863738,10.652282222437778,0,Personal Auto,2,1
48185.92057693307,2,3092.102269112515,81.03626972353811,6.018434741573886,1,Personal Auto,20,1
18907.44885416136,2,5132.208702729877,83.34855895282665,4.917955445181243,0,Personal Auto,14,1
58224.98065548518,9,3968.4078011044135,90.38991134025974,4.521963819596435,0,Personal Auto,18,1
85532.70372681478,12,4037.5167051584613,68.71670627004694,7.462315126433626,0,Commercial Auto,1,1
68270.66010617175,7,5456.1762802667245,58.974055293107355,7.326928162231304,1,Personal Auto,21,1
83828.92855399415,13,4176.530371747725,51.31276995223267,8.68037698384037,0,Personal Auto,5,1
34735.06598992526,13,1401.8249369114353,73.37492716639898,6.587960738985812,0,Personal Auto,21,1
46364.54243425786,7,997.2286455937851,49.63212643481704,4.925676495240449,1,Personal Auto,3,1
94261.76110003811,12,1207.7514155158535,92.7592898242493,3.920452904724675,0,Personal Auto,8,1
37450.38361546917,5,2252.041035058956,70.75856645857917,5.651085180307078,0,Personal Auto,16,1
10147.404399396635,6,6932.445934871086,71.38806001319709,9.553582804246465,1,Commercial Auto,8,1
74896.54911256417,5,2353.8248143625556,67.5680733417569,6.814386275237314,0,Personal Auto,9,1
32519.824989538967,5,4701.689882702907,73.98540394837595,9.886756585701148,0,Personal Auto,3,1
84231.0171605721,4,1406.1388173386388,97.14973725055685,9.115283774460316,1,Personal Auto,16,1
73402.98807761015,4,4524.532623947155,73.86307650613773,8.711072036482538,1,Personal Auto,7,1
21668.727351679252,3,1522.3106252864156,53.912212152511096,11.250207263409909,0,Commercial Auto,16,1
11886.519356628487,9,1568.0301866138595,74.26890203896352,8.89881064389067,0,Commercial Auto,10,0
53343.01317502109,1,2661.9794088222075,82.30295111361151,5.9508271705211016,0,Personal Auto,13,1
26511.04607665905,3,2194.7465318177346,86.02992912219185,6.337875418246859,0,Personal Auto,5,1
53511.25591895109,12,200.0,65.56839791005605,6.5444815258544935,0,Personal Auto,6,1
72697.79256206754,13,603.5350213863015,45.604721631670394,3.1675890278252075,0,Personal Auto,5,1
32716.130997259614,9,3543.42489240736,85.29913346698854,2.4803200552633036,1,Personal Auto,8,1
61579.47272719282,11,2818.960587282059,62.84517747032837,8.785058836512196,1,Personal Auto,14,1
63951.74979957473,8,4565.413923132829,80.20728983769042,8.880759599665652,0,Personal Auto,10,1
30587.780463867126,6,1384.060138042349,64.79228250258035,10.088523357613116,0,Personal Auto,1,1
50105.45611334694,1,1209.9587942236583,80.52110645720407,6.118082372377014,1,Commercial Auto,10,1
38656.16335395707,9,3407.4681797753337,59.77006288720699,9.41932926649608,0,Personal Auto,5,1
51981.06121445997,1,2948.662368391893,85.49732412422092,8.233088379663092,0,Commercial Auto,14,1
59357.61975708041,7,3499.006050317333,92.5456306982222,7.311636767864905,1,Commercial Auto,15,1
38864.0300088054,10,4189.224508811344,70.62098809047303,1.0607859928717407,1,Personal Auto,20,1
58831.14530351433,7,2015.9054703949648,73.1839051623061,6.814587912536297,0,Commercial Auto,10,1
46912.92894064672,2,4477.423623887829,93.82587752765777,5.166928287877192,0,Personal Auto,17,1
58723.03958861048,5,4871.017041711292,81.69200708613859,11.956730223280783,1,Personal Auto,7,1
46552.699640001105,5,847.2074764325231,78.61564805105321,0.0,0,Commercial Auto,9,1
37657.00966034021,5,1997.8437903776787,77.75990108118,7.362135005911192,1,Commercial Auto,11,1
5961.459527518494,10,4637.80929715756,80.13005881449965,6.408727058171159,1,Personal Auto,12,0
16527.232779676808,5,6063.203040705054,60.665856677065534,5.1112705271958285,0,Personal Auto,10,1
2633.3371227846224,8,1280.1863964177096,93.7752657193859,2.6653978288326003,0,Personal Auto,11,0
100480.38533716228,5,4238.487647516058,81.26319902889962,7.493134770367914,0,Personal Auto,2,1
53519.1435741146,12,3602.6684987313583,62.98631892168903,8.794422979156497,0,Personal Auto,4,1
28809.451247463465,7,3715.6301879185075,86.06618430064803,7.074605561389595,1,Personal Auto,8,1
31004.6624579825,12,5312.047604139013,59.08682277811354,7.117920115937772,1,Personal Auto,19,1
