tenure_months,claim_frequency,monthly_premium,service_interactions,auto_bundle,home_bundle,payment_method,household_size,agent_visits,digital_engagement_score,churned
89,0,139.3446520709587,3,0,0,ACH,3,0,0.6308048364571536,0
57,0,125.286757123464,0,1,1,ACH,5,0,0.3258147964614746,0
53,1,165.67249533107338,3,0,0,Invoice,2,0,0.2060144471083869,0
83,0,180.8177129773241,4,1,0,ACH,2,1,0.41034818466397965,0
17,1,132.17776923391938,2,0,0,ACH,2,1,0.4455709342194007,0
105,0,102.11255026529759,1,0,0,Invoice,3,2,0.08664024087518461,0
43,1,144.8304192973401,2,1,0,Credit Card,2,0,0.4768932078921477,0
71,0,98.9088833678944,1,1,0,ACH,2,0,0.8375871098504952,0
117,3,124.22480415424631,1,0,1,Credit Card,4,0,0.12122095297396196,0
91,2,180.06023933209926,1,0,1,ACH,2,0,0.4711485062966143,0
90,1,212.6154787951744,2,0,0,Credit Card,1,0,0.7675723879966021,0
98,1,154.5453768279444,1,0,0,ACH,1,0,0.11307607224503517,0
14,0,111.51593474090554,3,0,0,ACH,1,0,0.34666229437964735,0
53,0,166.6064340866054,4,0,1,Invoice,2,0,0.4372094552011856,0
97,1,76.25022584597855,2,0,0,ACH,5,0,0.6592870124040533,0
32,1,122.57916459372386,3,0,1,ACH,3,0,0.5251592238161282,0
38,0,188.79671222078977,1,1,0,ACH,4,0,0.6408163260434447,0
105,0,165.56298598106773,3,1,1,ACH,4,1,0.4675264891047749,0
93,1,102.10766041019995,3,0,1,Credit Card,3,2,0.43951305074247915,0
30,1,93.66203316767132,2,1,0,Invoice,5,1,0.5491038397341952,0
2,2,168.84841119509724,0,1,0,ACH,1,0,0.7967529801988514,0
58,0,141.89722430538745,0,0,0,ACH,1,1,0.28263569807559596,0
104,0,125.59833629033228,2,0,1,Credit Card,1,0,0.8701752292806685,0
66,0,155.6290137974536,1,0,0,ACH,4,0,0.7312271663439578,0
20,0,126.1773878866625,1,0,0,Invoice,4,0,0.5040915970002574,0
58,1,85.94963402995062,3,0,1,ACH,3,2,0.43234879460712566,0
55,0,167.4552088732917,2,0,0,Credit Card,1,0,0.49299474277987976,0
72,0,123.9728669372627,5,0,0,Invoice,2,1,0.6854662256689676,0
79,1,113.37258276113502,0,0,0,Invoice,5,0,0.28143680418359546,0
30,0,103.51010743602448,0,0,1,ACH,1,0,0.4280033955536515,0
61,0,150.78015713321184,3,0,1,ACH,1,0,0.3289385422247545,0
59,0,119.29185985731894,2,0,1,Credit Card,2,0,0.6605195659532243,0
20,0,161.9528983000144,3,0,1,Credit Card,4,0,0.5058374046184887,0
60,0,135.33819410330824,2,1,0,Invoice,3,0,0.5518025346276278,0
17,0,175.5800186386245,3,0,0,Invoice,2,0,0.3818729832178257,0
24,0,131.78602721141382,1,0,0,Credit Card,4,0,0.8473600364967578,0
34,1,123.8042147024558,1,0,1,Credit Card,2,0,0.8312876393304485,0
116,0,84.53088478635442,2,1,0,Invoice,5,0,0.5314229540945101,0
7,0,110.52623465724551,0,0,0,ACH,2,1,0.9013010871611771,0
103,0,164.8222253788605,2,0,1,Invoice,2,0,0.10866526148872391,0
26,1,234.5266542427292,0,1,0,ACH,1,0,0.7110030709201348,0
113,0,105.96258631671026,2,1,0,ACH,2,0,0.36931012036314587,1
16,0,112.35338707036412,2,0,1,ACH,3,1,0.6795561488421196,0
73,0,153.41437510362394,4,0,0,Credit Card,4,0,0.42986397750631566,0
56,1,157.5772087676379,2,0,1,ACH,5,0,0.3506577104700383,0
27,0,123.12225576324555,2,1,0,Credit Card,5,1,0.7810667542327651,0
43,0,145.68304562930817,0,0,1,Credit Card,3,0,0.4892866694879815,0
49,1,95.34858126097714,2,0,0,ACH,2,0,0.26466992741989825,0
70,2,134.445863733829,1,1,0,ACH,1,1,0.5228882838083244,1
88,0,170.2245557924609,3,1,0,Credit Card,3,0,0.20457922077004373,0
34,1,192.11910505024326,2,1,0,ACH,3,1,0.2561057070055372,0
46,0,138.3406212488583,2,0,1,Invoice,5,1,0.6883508281994448,0
5,0,135.60650267046174,2,1,1,Credit Card,5,1,0.831277868295719,0
31,1,156.85246277900214,1,0,0,ACH,1,2,0.6631738838024441,0
40,1,176.39136899990297,0,0,1,Credit Card,3,0,0.6463855037150814,0
97,0,157.89306676644014,3,0,1,Credit Card,4,1,0.43651021650462546,0
90,3,120.94362508188509,2,0,0,Invoice,3,0,0.7188977333660832,0
92,1,153.99824953175846,4,0,1,Invoice,1,0,0.4912230033064686,1
31,0,172.24427796897078,3,1,1,Credit Card,4,0,0.5335913279388816,0
26,0,122.08510917153387,4,0,0,ACH,1,2,0.6094812306586312,0
49,0,103.48660795031569,1,0,1,ACH,1,0,0.6251301342836486,0
51,2,158.56433694840618,2,0,1,Invoice,2,0,0.6580017505301776,0
90,0,154.29959501829364,0,0,1,ACH,2,0,0.28870400690873943,0
104,0,172.22212026396033,2,1,0,ACH,5,0,0.7594160754517904,0
49,0,146.02605079384463,3,0,0,Invoice,2,1,0.3070984058952955,0
26,0,124.15134473326054,0,0,1,Credit Card,1,0,0.113932290008646,0
106,0,130.34625797578246,5,0,0,ACH,2,0,0.415526178544982,0
64,0,112.69130223835411,1,1,0,Credit Card,1,0,0.6545300206583843,0
110,1,115.14638555372241,5,0,1,Invoice,3,2,0.5485068608661714,0
47,0,126.65919543621612,2,1,0,ACH,3,0,0.47625370062703964,0
37,0,128.98799460376344,2,0,1,ACH,4,0,0.5198999502003829,1
8,0,176.67648532335866,1,0,1,Invoice,3,0,0.17079475285356374,0
88,0,106.82088347994458,1,1,1,Invoice,3,0,0.6109195745718202,0
59,0,142.01247591210088,1,1,0,Invoice,2,0,0.8082559307861117,0
31,0,125.86689139491828,4,0,1,ACH,4,1,0.8208805956300163,0
54,1,187.86211799573908,1,0,0,ACH,3,1,0.7199434300064261,0
17,0,151.28971844579988,3,0,0,ACH,3,0,0.55585822240878,0
116,2,132.3342892138749,4,1,1,Credit Card,2,0,0.2653285549616189,0
53,0,167.79672084461123,3,0,1,Invoice,5,0,0.5814075121705542,0
36,0,145.48501265802378,1,1,1,Credit Card,2,0,0.6517691543491708,0
72,0,129.30153043761163,1,1,0,ACH,2,0,0.26942268535244024,0
95,1,189.31476850132273,3,1,0,ACH,5,0,0.737962116256967,0
112,1,164.73007348914942,2,0,1,Credit Card,3,0,0.7793234150130409,0
82,1,195.1314646596984,0,0,0,ACH,2,0,0.5024724752802348,0
18,0,178.05734771412062,1,0,1,Credit Card,4,0,0.8839821567052788,0
50,1,166.67970743197566,3,1,0,Credit Card,1,1,0.923865063446915,0
85,1,147.50383648495497,3,0,1,ACH,1,1,0.8168781649303454,0
99,0,111.21442055573026,2,0,0,ACH,2,0,0.7370438940724716,0
57,1,164.74239159666504,0,1,0,Credit Card,5,2,0.28310183910162234,0
102,0,145.7546626690199,1,1,0,Invoice,5,1,0.389364307958572,0
16,0,163.75399966316027,2,0,0,ACH,3,0,0.6889133681921685,0
41,2,143.36966095430373,1,0,0,Credit Card,3,0,0.39307828312101406,0
116,0,123.04942621077127,1,1,1,Credit Card,2,0,0.7201482976011525,0
24,2,113.62245537369256,1,1,0,ACH,2,0,0.8297593079603336,0
83,2,164.50344815219947,3,1,0,ACH,1,0,0.6594374078683974,0
26,0,182.18420708636154,3,1,1,ACH,3,0,0.8943695806270104,0
16,0,135.07264561801395,2,1,0,Invoice,1,0,0.30834208566176036,0
19,1,157.21879925201534,1,0,1,Credit Card,2,1,0.9252287573950018,0
108,1,184.93434913531192,1,0,0,ACH,3,0,0.8108723391031815,0
117,0,118.7949155170896,2,1,1,ACH,1,0,0.6325485392772617,0
13,1,133.54113937573874,4,0,0,Credit Card,5,1,0.38539008770871114,0
85,0,110.31884749320656,4,0,1,ACH,4,0,0.7435319699568513,0
12,1,178.85537665740708,0,1,0,ACH,4,0,0.7248638187573134,0
98,1,151.5303981539804,2,1,0,ACH,3,0,0.2431471999187338,0
40,0,129.95337838649414,3,1,0,Credit Card,5,0,0.2808939998821537,0
6,1,94.36542009379963,1,0,0,ACH,2,1,0.5187232659047294,1
112,0,138.37321060748016,1,0,1,Credit Card,5,0,0.7811957052798834,0
110,0,173.48154340971382,3,0,0,ACH,2,1,0.7883074688416105,0
4,0,134.93801080945585,1,0,1,Credit Card,3,0,0.5025296787589574,0
47,0,131.1112750699629,4,1,1,ACH,4,0,0.4896030361698453,0
110,0,162.86648266116285,1,1,0,Credit Card,1,1,0.6054540504100389,0
42,0,107.03013413727095,0,0,0,ACH,4,0,0.8500125797549702,0
73,0,145.33700617888337,4,0,0,ACH,5,0,0.6027434102864401,0
104,1,161.61441671236682,0,0,0,Credit Card,2,1,0.7536251847910111,0
8,0,120.56925199852792,2,0,0,ACH,2,0,0.4476936029463684,0
59,0,119.0931938689968,2,1,0,ACH,3,0,0.7593073568786004,0
68,1,151.19325804330995,2,1,1,Credit Card,3,2,0.13730282653623277,0
110,0,140.85242502401934,0,1,0,Credit Card,4,1,0.29673994061504744,0
55,0,136.79282677726394,3,1,0,ACH,2,0,0.5306809805838651,0
100,1,150.00042671965392,2,1,0,Credit Card,5,0,0.11935499379271845,0
68,0,150.46042291838467,4,1,1,Invoice,5,0,0.49559218278469125,0
52,1,116.26569512664754,4,1,1,ACH,2,0,0.7650254620707918,0
88,0,123.9881748422221,2,0,0,ACH,4,0,0.595777635828774,0
101,0,157.22180011376608,1,1,0,ACH,1,0,0.7972322172341967,0
81,0,177.26156057996275,1,1,1,Credit Card,3,0,0.1644736638342236,0
74,0,184.19664332692207,5,0,0,ACH,3,0,0.9111890121363021,0
119,0,118.6559592535503,2,0,0,ACH,5,0,0.7453826615009945,0
72,0,176.46873901275916,0,0,1,ACH,5,0,0.5464076040593357,0
19,0,166.47808151934927,3,1,0,Credit Card,4,0,0.4229402808673013,0
110,1,143.00269454360054,6,1,0,ACH,4,1,0.510787614861434,0
97,1,158.4479211552234,2,0,0,ACH,4,1,0.7348796327022564,0
45,1,168.6216277782063,2,0,1,Credit Card,4,0,0.3851111541216534,0
49,1,197.14525931241351,2,0,0,ACH,4,0,0.06454094415484676,0
80,0,112.53547808107012,2,0,1,Credit Card,1,1,0.6953683647305813,0
94,1,161.8402396530205,3,0,1,ACH,5,0,0.7377944516897686,0
84,2,139.80391217030441,2,1,0,ACH,2,0,0.4822179315239061,0
107,0,137.81179805235246,1,0,0,Invoice,2,0,0.6851606643928811,0
9,1,178.10624881412443,0,0,1,ACH,3,0,0.46020918389184395,0
119,0,168.3322884777366,5,1,0,ACH,4,0,0.6296842064092943,0
59,1,113.79130677934369,3,1,0,ACH,2,0,0.5050221228587305,0
32,0,135.5716823827903,1,0,0,Credit Card,2,0,0.792353713228838,0
26,0,150.77200659265148,0,0,1,ACH,3,1,0.4734781807982912,0
54,0,101.99229150467619,3,1,1,ACH,4,0,0.6445034640953705,0
36,0,169.705726297287,2,0,0,ACH,4,1,0.576728817518138,0
113,0,141.7954241448856,0,0,0,Credit Card,3,0,0.8469196095666458,0
60,1,148.85968470684958,3,1,1,Invoice,5,0,0.8673903505474153,0
113,0,154.01011599324897,3,0,0,Credit Card,4,0,0.6858146530013133,0
81,0,197.75235574697822,5,0,0,ACH,5,0,0.40587971148572777,0
45,0,145.12968613812893,4,1,0,ACH,3,0,0.2771363829239001,0
48,1,133.43210605894598,2,0,0,Credit Card,3,1,0.6669351483164386,0
112,1,195.7374454762061,1,0,0,Credit Card,3,1,0.4820357192313185,0
79,1,129.1549592039719,2,0,0,Invoice,2,0,0.7829640136741716,0
49,0,128.46850400797888,2,0,1,ACH,1,1,0.47594368712909746,0
90,0,102.85884765373055,0,1,0,Credit Card,3,0,0.6753236183991695,0
45,0,176.18262466262138,4,0,1,Credit Card,1,0,0.4952186650741525,0
26,0,152.1578265685255,2,1,1,Credit Card,3,0,0.4815345735385882,0
91,0,158.07833450945782,1,0,0,Credit Card,5,0,0.9799098400113165,0
11,0,149.01857325066752,6,1,0,Credit Card,3,2,0.08836792157908883,0
57,0,140.07644227921173,1,0,1,ACH,3,2,0.3095874957149948,0
49,0,120.78143824126023,1,0,0,ACH,2,0,0.645944836162767,0
54,0,120.92135254412163,2,0,1,ACH,5,1,0.32106637031697444,0
26,0,156.93229971797885,1,1,0,ACH,1,0,0.827168640428792,1
46,0,147.78784281127355,3,0,1,Credit Card,3,1,0.6543604906352137,1
15,1,192.5549429101412,2,0,0,ACH,3,0,0.7055880148902134,0
52,1,121.56075829934699,1,0,1,Invoice,1,1,0.2436379421763221,0
88,1,129.6673520256585,2,0,0,Credit Card,3,0,0.4997864462235067,0
17,0,113.8368056331268,1,1,0,Credit Card,4,1,0.19491667026193613,0
18,0,185.04864960674755,2,0,0,Credit Card,3,2,0.30836533795428384,0
8,1,107.54882275154192,1,0,1,Invoice,2,0,0.19905218119098506,0
100,1,167.0466925508442,1,1,0,Credit Card,5,0,0.757382715116974,0
90,0,186.83251328411822,1,1,0,ACH,4,0,0.280141968752516,0
6,0,139.9926702384963,0,0,0,Credit Card,2,2,0.7390954611925425,0
68,0,165.6704242223239,2,0,1,Credit Card,1,1,0.5463146494891326,0
56,0,81.03403273066365,2,0,0,Credit Card,5,0,0.7668431879181864,0
80,1,132.6955029976539,1,1,0,Credit Card,5,0,0.4348046029133256,0
45,1,94.96298416040777,1,1,0,Credit Card,3,1,0.44454344593605233,0
96,0,149.27445857636263,2,0,1,ACH,1,0,0.5009018166782386,0
61,1,144.44576264307858,2,0,1,ACH,5,0,0.16450360040496337,0
28,1,121.3680295099476,1,0,0,ACH,2,0,0.45934385892611573,1
60,0,172.21225536477652,1,1,0,Credit Card,1,1,0.3437482786499601,0
28,0,154.73670934435867,2,1,0,ACH,3,0,0.18704266687240043,0
60,0,128.67203130907984,2,1,0,Credit Card,1,0,0.5437002726331847,0
34,1,128.9895557557725,1,1,0,Credit Card,3,0,0.38814232246312025,0
52,0,100.59524603374497,2,0,0,Invoice,2,0,0.2877695956316105,0
37,2,138.7020916195462,6,1,0,Invoice,5,0,0.5614524025799813,0
63,1,207.0661588209183,2,1,0,Invoice,4,0,0.03419344854064892,0
91,1,123.13328755176262,3,1,1,ACH,5,0,0.3981348492513909,0
82,0,156.69631058707554,1,0,0,ACH,5,0,0.8502493287894617,1
45,0,127.95143609750342,4,1,0,Credit Card,2,2,0.6691288518121037,0
60,0,168.05615741417367,3,1,0,ACH,5,0,0.6436932055395131,0
39,0,157.27389520979955,0,0,0,Invoice,2,0,0.7468552343206855,0
38,2,137.31355801993536,5,0,0,Credit Card,1,0,0.5044092219392206,0
76,0,91.35193216354013,1,1,1,Invoice,4,2,0.6123715482516774,0
94,1,128.99612689714334,1,0,0,ACH,4,0,0.1501752807626025,0
23,0,179.82393419226813,1,1,0,ACH,2,1,0.7986791861539183,0
31,0,137.00569228506816,0,1,0,Credit Card,5,0,0.6770739552480896,0
13,2,162.89451518099622,2,0,0,ACH,2,0,0.7524018339676969,0
119,1,129.9979118541173,1,1,1,Credit Card,4,0,0.22211136552515426,0
83,2,88.90526994180817,1,0,1,Credit Card,5,0,0.8498157282636446,0
19,1,156.8919534930474,0,1,0,ACH,2,1,0.8600539875826427,0
91,1,153.74188350009737,0,1,0,ACH,4,0,0.21876864431658774,0
37,1,127.10059840229988,3,0,0,Credit Card,3,0,0.839168703302089,0
36,1,133.26787196500524,4,0,1,ACH,3,0,0.2622751982545323,0
59,0,152.854217814471,1,1,0,Credit Card,5,0,0.5076190791037292,0
76,0,126.69026831354218,2,0,0,Credit Card,2,0,0.672342010137606,0
79,0,154.52359172025888,2,0,1,ACH,1,0,0.9610560514019764,0
5,0,138.2323673728752,0,0,1,Invoice,3,0,0.5538803841608578,0
89,0,74.36754886041024,7,0,1,ACH,2,0,0.7133384331224762,0
49,0,139.9995795470707,4,0,1,ACH,3,3,0.13399994139194146,0
109,0,126.57594901277805,0,0,0,Credit Card,5,0,0.7834852389523114,0
69,0,119.46467314983735,2,1,0,Invoice,2,0,0.8388847663645022,0
112,1,156.2183343526204,1,1,1,Invoice,2,0,0.6808484294264323,0
31,2,129.80314186855404,3,0,0,Credit Card,3,1,0.7895469356749916,0
79,0,160.2969933439033,2,0,0,ACH,4,0,0.3305952509712372,0
42,0,176.71779386295546,0,1,0,Credit Card,1,0,0.09392952817779875,0
103,0,148.54542956616743,1,1,0,Invoice,3,1,0.5783522264046878,0
73,0,98.40223792861956,1,1,1,Invoice,2,0,0.15805623200277658,0
90,0,122.61848855009879,2,1,0,ACH,1,0,0.2654498955425201,0
71,0,171.38368073146748,1,0,0,ACH,3,0,0.1276968782711021,0
91,0,136.65132089816876,1,1,0,Credit Card,2,2,0.4656655763571123,0
19,0,120.39785671629579,1,0,1,ACH,3,0,0.8131674944129792,0
28,1,141.6567800501598,4,0,1,ACH,2,0,0.3017587112808845,0
85,0,159.25866891575518,4,1,1,Invoice,3,0,0.3062963686113667,0
22,0,152.0230469775612,1,0,0,ACH,4,2,0.5698611869392589,0
10,0,163.49337966900103,0,0,0,ACH,4,1,0.15844912737089228,0
67,0,119.89329459970816,2,1,1,ACH,5,0,0.706070022961033,0
116,0,136.21094464468214,2,0,1,Credit Card,1,1,0.2999315208160218,0
37,0,136.88782181873253,1,1,0,Invoice,1,0,0.3597088169719876,0
25,0,143.71732367930198,2,1,0,ACH,4,1,0.7502889767534732,1
87,1,82.22706242034415,1,0,1,ACH,5,0,0.7141355970943876,0
31,1,137.3640198399429,1,1,1,Credit Card,5,0,0.6686757847157353,0
93,0,104.59689556544912,1,0,0,ACH,5,1,0.31515987286739905,0
24,0,185.60210403438728,2,0,0,Credit Card,5,0,0.8488066483619208,0
23,0,190.53255505786217,1,1,1,ACH,5,0,0.7971880210088581,0
118,0,194.23623101948954,2,0,1,Credit Card,5,0,0.7315234348776368,0
72,0,168.41318561454622,1,0,0,ACH,3,1,0.7211630486056617,0
35,1,130.00320418784588,2,0,1,Credit Card,1,1,0.7004728850145472,0
54,0,172.86168337999553,2,1,1,Credit Card,5,0,0.6190132124724451,0
73,0,138.46521430621695,3,0,0,ACH,2,1,0.4829066016849279,0
6,2,162.55527154887793,1,1,0,ACH,3,0,0.4901173381234134,1
118,0,117.66592409733828,0,0,0,ACH,1,0,0.5221889244903218,0
57,1,127.01492987415867,2,1,0,ACH,4,0,0.34130455045559954,0
114,0,158.2265311802586,0,1,0,ACH,1,0,0.6010207563389721,0
95,1,197.00579656341276,2,0,0,Credit Card,3,0,0.6328413601654752,0
6,0,143.7083813996808,1,1,0,ACH,1,0,0.6069224165371188,0
96,0,211.29066081191377,1,0,0,Credit Card,5,0,0.10945012612666095,0
63,1,226.18540498458188,2,0,1,Credit Card,1,0,0.16071443623026557,0
105,0,106.44373019271276,1,0,0,Credit Card,5,0,0.6570205970223387,0
72,0,143.6594644660295,3,1,0,Invoice,5,0,0.9309443977079,0
34,1,116.24169192591673,1,0,1,ACH,4,0,0.3334287684769049,0
84,0,140.35385164653124,3,0,0,ACH,3,0,0.8004974603703638,0
35,0,128.64111660761947,0,0,0,ACH,4,2,0.6540577352282648,0
40,1,142.50052275183913,2,1,0,Credit Card,2,1,0.6472232014311834,0
71,1,173.0992612725963,0,0,0,ACH,3,0,0.6738144713717628,0
40,0,172.3478028342397,4,0,1,ACH,2,1,0.012935941601162475,0
112,0,152.2119863150227,1,0,0,ACH,1,2,0.2454218414568731,0
1,1,144.59144976732244,1,0,1,ACH,1,0,0.7402136604726941,0
46,1,148.0287336901018,3,0,0,ACH,4,1,0.4366226808596523,0
5,0,148.2839058750692,2,1,0,Credit Card,1,0,0.5476934488316838,0
86,0,161.5396966788911,1,0,0,ACH,1,0,0.4381195935734454,0
66,0,144.6827040643243,3,0,0,Credit Card,4,1,0.44409917467770954,0
18,0,159.44376386916002,2,1,0,ACH,3,0,0.22530856737782895,0
10,0,105.69869834296344,0,0,1,Credit Card,3,1,0.34246247505521116,0
89,0,168.06066580017477,1,0,0,ACH,4,0,0.7575203175457648,0
25,0,196.3692532224253,4,1,0,ACH,2,1,0.61012379347313,0
101,1,149.9894537135469,2,0,0,ACH,2,0,0.5226485159490243,0
40,0,102.62290296271739,3,0,1,Credit Card,3,0,0.6832049569338476,0
66,1,184.62646228252558,0,1,0,Invoice,3,0,0.5310668410434254,0
9,0,134.79118034728003,2,1,0,ACH,2,1,0.4524324531335386,0
61,0,55.897191784472994,2,1,0,ACH,2,2,0.3574316432200914,0
4,0,138.09277240405277,2,1,1,ACH,4,0,0.5746088812768492,1
27,0,162.53902110963432,5,0,0,ACH,3,0,0.6225097008369169,0
111,0,155.96940007269083,3,0,0,Invoice,3,0,0.47783542936185214,0
117,0,181.38831816858442,3,0,1,Credit Card,2,0,0.1769528463497698,0
52,0,163.00615536855102,3,1,0,Invoice,3,0,0.2525431491820185,0
109,0,148.2858619090093,2,0,0,ACH,2,0,0.519846577616233,0
25,1,85.9650972007599,1,1,1,ACH,1,0,0.4404553886194508,0
70,1,111.53829658838198,1,0,0,Invoice,5,0,0.5631104216299936,0
85,0,149.921101366289,3,1,0,ACH,3,1,0.6261634001339299,0
106,0,164.69654384235955,1,1,1,ACH,3,1,0.29439797721779626,0
2,0,114.1203525613088,5,1,1,Credit Card,5,1,0.2416279371689531,0
71,0,126.44478858931217,2,1,1,Credit Card,3,0,0.7195546539017516,0
30,0,158.5545418267396,1,1,1,Credit Card,2,0,0.482289368790015,0
47,0,87.93045667150737,2,1,0,ACH,1,1,0.4487173782774673,0
115,1,86.83931250735577,0,1,0,Credit Card,2,0,0.5944578352258362,0
78,0,137.7844906999804,3,0,1,Credit Card,5,0,0.2993456502082019,0
107,0,152.09759472278023,3,0,0,Credit Card,4,0,0.6072387285305003,0
23,1,130.3968211857275,3,1,0,ACH,1,0,0.2453916297349571,0
76,0,76.52786906277014,2,0,0,ACH,1,0,0.8005131558243683,0
111,0,145.30497001427705,0,0,0,ACH,3,0,0.8183114391529039,0
12,1,105.1840015043233,0,1,1,ACH,3,0,0.772764998883325,0
104,0,164.03154497939184,5,1,0,Credit Card,4,0,0.5553869336764372,0
38,0,141.62413883916963,2,0,1,Credit Card,4,0,0.9413285604754655,0
51,0,152.47184687870296,4,0,1,ACH,5,0,0.9273686591144998,0
4,1,163.66501896281378,1,1,0,Credit Card,4,1,0.41332438896949664,0
100,0,128.99405605282027,0,0,0,ACH,1,0,0.9080704903458258,0
27,1,169.18776997097254,1,0,1,Credit Card,5,1,0.8687496263647743,0
118,0,181.54479224963242,2,1,0,Invoice,3,1,0.43098557449962377,0
4,2,156.40775182008665,3,1,1,Invoice,5,0,0.40142286316440495,1
14,0,184.11466599189777,2,0,0,ACH,2,0,0.37139827745345017,0
16,0,126.0267503153635,1,1,1,ACH,1,0,0.60731117792232,0
81,0,171.83369020812427,0,0,0,Credit Card,4,2,0.5792949346394357,0
76,0,152.62866594802995,3,1,1,Invoice,4,0,0.6648454137290264,0
25,0,115.34025550895076,1,1,0,Invoice,4,0,0.6019798774704732,0
12,1,142.31333851546975,0,1,0,Credit Card,3,1,0.7784481480314205,0
32,1,128.9028375078716,2,0,0,Credit Card,3,0,0.31089260252286594,0
19,0,128.24197865348347,1,0,1,Invoice,3,0,0.622221205986303,0
86,0,147.22185399230068,2,1,0,ACH,2,1,0.24492096939754493,0
108,0,176.1811152858817,1,0,1,ACH,1,0,0.9414932601502799,0
51,0,135.21954400650947,0,1,1,Credit Card,3,1,0.2685034816929443,0
40,0,148.35613317468008,1,1,0,Invoice,3,1,0.6096819053035768,0
63,0,101.05447004346998,2,0,1,Credit Card,1,0,0.4842337753136614,0
40,0,147.82508797402022,4,1,1,ACH,3,0,0.820713238904259,0
22,0,178.92133858005292,4,0,1,ACH,5,0,0.4450156342541199,0
11,0,168.71481620034098,2,0,1,ACH,4,0,0.3630737215638305,0
78,0,158.75597344173147,3,0,0,Credit Card,2,0,0.903859062707925,0
95,2,129.0177933906208,3,0,0,Invoice,3,1,0.37525843577337464,0
62,1,115.70492414342596,1,0,0,ACH,1,1,0.47204384130657223,0
81,0,141.87242933294146,0,0,0,Credit Card,1,1,0.3610927773173558,0
14,0,104.91270528020752,2,0,0,ACH,4,1,0.33626487970706054,0
66,1,108.00731199810917,4,0,0,Credit Card,4,0,0.25502580613374637,0
80,0,172.65328692765755,2,0,0,Invoice,4,0,0.6274957100381146,0
74,1,117.41053187425705,4,0,1,Credit Card,1,0,0.2848097191324985,0
3,1,198.00899389864864,0,1,0,Credit Card,1,0,0.7846571482071714,1
12,0,102.2119512995612,4,0,0,ACH,1,0,0.27145797103665975,0
118,0,157.43693960919109,3,0,0,ACH,3,1,0.23609820882338808,0
31,0,109.85369141447488,0,1,0,ACH,4,0,0.42793638210768425,0
28,1,149.8446076956214,2,0,0,Credit Card,1,0,0.46836598209668456,0
70,0,113.75715908549638,3,0,0,ACH,5,0,0.5467227364541791,0
88,0,145.87047728266444,2,0,0,ACH,5,2,0.37604845218865757,0
114,0,140.0172275433564,0,1,0,ACH,4,1,0.586559472350972,0
89,0,131.24488387058483,2,0,1,Credit Card,1,0,0.7528964382628502,0
98,0,159.86583507801254,1,0,0,ACH,5,0,0.1217571480451632,0
110,1,189.49133525008273,0,1,0,ACH,4,1,0.5899012166867235,0
77,2,127.09064816351957,2,0,1,ACH,1,0,0.08982767821298875,0
73,2,170.93620490457218,2,0,0,Invoice,5,1,0.31525111649611276,0
62,0,147.17000762498805,2,0,1,ACH,1,0,0.4977869439932978,0
25,0,143.76260205210642,1,0,0,Credit Card,4,0,0.3829028033067196,0
2,0,209.8131999010702,1,1,0,ACH,3,2,0.4648549775988756,0
15,2,80.15955629343635,1,1,0,ACH,4,0,0.6275482535105402,0
106,0,124.42696871511107,4,1,0,ACH,2,0,0.41653594360571145,0
37,0,90.85717049274552,0,0,0,ACH,3,0,0.8609959034786594,0
8,1,135.33935048203932,0,1,0,Invoice,2,1,0.6457334440854593,0
17,2,137.84514945633154,3,1,1,Credit Card,1,1,0.6056126119629166,0
16,0,257.8953002955085,2,0,1,ACH,1,0,0.23316328441744213,0
45,0,154.9469751417337,0,0,1,ACH,2,1,0.4599265000616435,0
83,1,198.00518972779204,0,1,0,Credit Card,2,1,0.03429119645710252,0
96,0,183.23740565002802,0,0,0,Credit Card,5,0,0.3540118642767461,0
97,0,131.56411014481463,2,1,1,Invoice,4,0,0.5407386724824671,0
115,0,158.8919702831177,5,0,0,Invoice,1,0,0.38124873467535364,0
94,0,194.25349364143833,4,0,1,Invoice,3,0,0.38288719964491785,0
32,0,149.800844165777,2,1,0,ACH,2,1,0.9398381892397115,0
54,0,150.85907424202009,2,1,0,ACH,3,1,0.3037840995254143,0
78,0,159.59344612131778,2,1,0,ACH,2,0,0.6424536333819453,0
22,2,99.94234385881427,0,0,0,Credit Card,1,0,0.17239258836205423,0
82,0,120.50885955236159,3,1,1,ACH,3,0,0.601664153044009,0
5,1,154.65161547516675,2,1,0,ACH,4,0,0.731369455864462,0
27,0,160.86159755319864,3,0,0,Invoice,1,1,0.09915753069266367,0
102,0,117.33770395456268,3,0,0,ACH,4,0,0.7218408202711866,0
38,0,135.0302131971614,3,1,0,Invoice,3,1,0.32829529494181475,0
117,0,140.98609106563143,2,0,0,Credit Card,2,0,0.23981999948808747,0
100,1,140.13254189829837,3,0,1,ACH,2,1,0.5500106500533262,0
30,0,165.240268139563,1,1,1,Credit Card,3,1,0.7552046349254807,0
110,0,147.78743367668648,1,1,1,Credit Card,2,0,0.6857697336167572,0
104,0,149.55269581996228,3,0,0,ACH,2,0,0.10439844202549814,0
117,1,102.55387963033851,1,1,0,Credit Card,2,0,0.21289927479674825,0
48,0,113.29190351354231,2,1,0,Credit Card,1,0,0.6215900255123264,0
108,1,154.16831782123987,1,1,0,Credit Card,1,0,0.8210688546322219,0
38,1,97.19271176923817,1,0,1,Credit Card,1,0,0.47055514928467906,0
